id,focus,signal,slack,drag,confidence,score,lane
l001,move ordering,35,33,6,25,180,ship
l002,search width,35,34,6,55,211,ship
l003,endgame risk,35,35,6,85,242,ship
l004,position pressure,35,36,18,25,147,watch
l005,move ordering,35,37,18,55,178,ship
l006,search width,35,38,18,85,209,ship
l007,endgame risk,35,39,34,25,102,hold
l008,position pressure,35,40,34,55,133,watch
l009,move ordering,35,41,34,85,164,ship
l010,search width,60,42,6,25,289,ship
l011,endgame risk,60,43,6,55,320,ship
l012,position pressure,60,44,6,85,351,ship
l013,move ordering,60,45,18,25,256,ship
l014,search width,60,46,18,55,287,ship
l015,endgame risk,60,47,18,85,318,ship
l016,position pressure,60,48,34,25,211,ship
l017,move ordering,60,32,34,55,225,ship
l018,search width,60,33,34,85,256,ship
l019,endgame risk,85,34,6,25,381,ship
l020,position pressure,85,35,6,55,412,ship
l021,move ordering,85,36,6,85,443,ship
l022,search width,85,37,18,25,348,ship
l023,endgame risk,85,38,18,55,379,ship
l024,position pressure,85,39,18,85,410,ship
l025,move ordering,85,40,34,25,303,ship
l026,search width,85,41,34,55,334,ship
l027,endgame risk,85,42,34,85,365,ship
